layer,source_path,line,scope,timing,kind,module,imported_symbol,alias,root,classification,internal_target
models,models/common/models/phi4/model.py,43,<module>,module,from,models.common.modules.lazy_weight,LazyWeight,,models,internal_models_namespace,models.common.modules.lazy_weight
models,models/common/models/phi4/model.py,44,<module>,module,from,models.common.modules.lm_head.lm_head_1d,LMHead1D,,models,internal_models_namespace,models.common.modules.lm_head.lm_head_1d
models,models/common/models/phi4/model.py,44,<module>,module,from,models.common.modules.lm_head.lm_head_1d,LMHead1DConfig,,models,internal_models_namespace,models.common.modules.lm_head.lm_head_1d
models,models/common/models/phi4/model.py,44,<module>,module,from,models.common.modules.lm_head.lm_head_1d,_nearest_32,,models,internal_models_namespace,models.common.modules.lm_head.lm_head_1d
models,models/common/models/phi4/model.py,45,<module>,module,from,models.common.modules.mlp.mlp_1d,MLP1D,,models,internal_models_namespace,models.common.modules.mlp.mlp_1d
models,models/common/models/phi4/model.py,45,<module>,module,from,models.common.modules.mlp.mlp_1d,MLP1DConfig,,models,internal_models_namespace,models.common.modules.mlp.mlp_1d
models,models/common/models/phi4/model.py,45,<module>,module,from,models.common.modules.mlp.mlp_1d,_dram_shard_core_grid_k_n,,models,internal_models_namespace,models.common.modules.mlp.mlp_1d
models,models/common/models/phi4/model.py,46,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,RMSNorm1D,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
models,models/common/models/phi4/model.py,46,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,RMSNorm1DConfig,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
models,models/common/models/phi4/model.py,46,<module>,module,from,models.common.modules.rmsnorm.rmsnorm_1d,_create_sharded_norm_program_config,,models,internal_models_namespace,models.common.modules.rmsnorm.rmsnorm_1d
models,models/common/models/phi4/model.py,47,<module>,module,from,models.common.modules.rope.rope_1d,Rope1DConfig,,models,internal_models_namespace,models.common.modules.rope.rope_1d
models,models/common/models/phi4/model.py,47,<module>,module,from,models.common.modules.rope.rope_1d,RotarySetup1D,,models,internal_models_namespace,models.common.modules.rope.rope_1d
models,models/common/models/phi4/model.py,48,<module>,module,from,models.common.modules.sampling.sampling_1d,Sampling1D,,models,internal_models_namespace,models.common.modules.sampling.sampling_1d
models,models/common/models/phi4/model.py,48,<module>,module,from,models.common.modules.sampling.sampling_1d,Sampling1DConfig,,models,internal_models_namespace,models.common.modules.sampling.sampling_1d
models,models/common/models/phi4/model.py,49,<module>,module,from,models.common.modules.tt_ccl,default_topology,,models,internal_models_namespace,models.common.modules.tt_ccl
models,models/common/models/phi4/model.py,49,<module>,module,from,models.common.modules.tt_ccl,get_tt_ccl,,models,internal_models_namespace,models.common.modules.tt_ccl
models,models/common/models/phi4/model.py,50,<module>,module,from,models.common.tensor_utils,TILE_SIZE,,models,external_models_tt_metal,
models,models/common/models/phi4/model.py,50,<module>,module,from,models.common.tensor_utils,get_padded_hidden_dim,,models,external_models_tt_metal,
models,models/common/models/phi4/model.py,666,Phi4Transformer.__init__,nested,from,tqdm,tqdm,,tqdm,third_party_optional,
models,models/common/models/phi4/weight_utils.py,20,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/phi4/weight_utils.py,22,<module>,module,import,math,,,math,stdlib,
models,models/common/models/phi4/weight_utils.py,23,<module>,module,from,pathlib,Path,,pathlib,stdlib,
models,models/common/models/phi4/weight_utils.py,24,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/phi4/weight_utils.py,26,<module>,module,import,torch,,,torch,third_party_base,
models,models/common/models/phi4/weight_utils.py,28,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/phi4/weight_utils.py,29,<module>,module,from,models.common.modules.lazy_weight,LazyWeight,,models,internal_models_namespace,models.common.modules.lazy_weight
models,models/common/models/qwen25_72b/__init__.py,4,<module>,module,from,models.common.models.qwen25_72b.executor,Qwen25_72BExecutor,,models,internal_models_namespace,models.common.models.qwen25_72b.executor
models,models/common/models/qwen25_72b/__init__.py,4,<module>,module,from,models.common.models.qwen25_72b.executor,Qwen25_72BExecutorConfig,,models,internal_models_namespace,models.common.models.qwen25_72b.executor
models,models/common/models/qwen25_72b/__init__.py,4,<module>,module,from,models.common.models.qwen25_72b.executor,build_qwen25_72b_executor,,models,internal_models_namespace,models.common.models.qwen25_72b.executor
models,models/common/models/qwen25_72b/__init__.py,9,<module>,module,from,models.common.models.qwen25_72b.generator,Qwen25_72BGenerator,,models,internal_models_namespace,models.common.models.qwen25_72b.generator
models,models/common/models/qwen25_72b/__init__.py,9,<module>,module,from,models.common.models.qwen25_72b.generator,Qwen25_72BGeneratorConfig,,models,internal_models_namespace,models.common.models.qwen25_72b.generator
models,models/common/models/qwen25_72b/__init__.py,9,<module>,module,from,models.common.models.qwen25_72b.generator,build_qwen25_72b_generator,,models,internal_models_namespace,models.common.models.qwen25_72b.generator
models,models/common/models/qwen25_72b/__init__.py,14,<module>,module,from,models.common.models.qwen25_72b.hf_adaptor,Qwen25_72BForCausalLM,,models,internal_models_namespace,models.common.models.qwen25_72b.hf_adaptor
models,models/common/models/qwen25_72b/__init__.py,14,<module>,module,from,models.common.models.qwen25_72b.hf_adaptor,from_pretrained,,models,internal_models_namespace,models.common.models.qwen25_72b.hf_adaptor
models,models/common/models/qwen25_72b/__init__.py,15,<module>,module,from,models.common.models.qwen25_72b.model,QWEN25_72B_ACCURACY,,models,internal_models_namespace,models.common.models.qwen25_72b.model
models,models/common/models/qwen25_72b/__init__.py,15,<module>,module,from,models.common.models.qwen25_72b.model,QWEN25_72B_PERFORMANCE,,models,internal_models_namespace,models.common.models.qwen25_72b.model
models,models/common/models/qwen25_72b/__init__.py,15,<module>,module,from,models.common.models.qwen25_72b.model,Qwen25_72B,,models,internal_models_namespace,models.common.models.qwen25_72b.model
models,models/common/models/qwen25_72b/__init__.py,15,<module>,module,from,models.common.models.qwen25_72b.model,Qwen25_72BConfig,,models,internal_models_namespace,models.common.models.qwen25_72b.model
models,models/common/models/qwen25_72b/__init__.py,15,<module>,module,from,models.common.models.qwen25_72b.model,Qwen25_72BExecutorRuntimeConfig,,models,internal_models_namespace,models.common.models.qwen25_72b.model
models,models/common/models/qwen25_72b/__init__.py,15,<module>,module,from,models.common.models.qwen25_72b.model,Qwen25_72BPagedAttentionConfig,,models,internal_models_namespace,models.common.models.qwen25_72b.model
models,models/common/models/qwen25_72b/__init__.py,15,<module>,module,from,models.common.models.qwen25_72b.model,Qwen25_72BPrecisionConfig,,models,internal_models_namespace,models.common.models.qwen25_72b.model
models,models/common/models/qwen25_72b/executor.py,6,<module>,module,from,models.common.models.qwen2_executor,Qwen25_72BExecutor,,models,internal_models_namespace,models.common.models.qwen2_executor
models,models/common/models/qwen25_72b/executor.py,6,<module>,module,from,models.common.models.qwen2_executor,Qwen25_72BExecutorConfig,,models,internal_models_namespace,models.common.models.qwen2_executor
models,models/common/models/qwen25_72b/executor.py,7,<module>,module,from,models.common.models.qwen2_executor,build_qwen25_72b_executor,_build_qwen25_72b_executor,models,internal_models_namespace,models.common.models.qwen2_executor
models,models/common/models/qwen25_72b/executor.py,8,<module>,module,from,models.common.models.qwen25_72b.hf_adaptor,Qwen25_72BForCausalLM,,models,internal_models_namespace,models.common.models.qwen25_72b.hf_adaptor
models,models/common/models/qwen25_72b/executor.py,9,<module>,module,from,models.common.models.qwen25_72b.model,_slice_last_token_tile,,models,internal_models_namespace,models.common.models.qwen25_72b.model
models,models/common/models/qwen25_72b/generator.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen25_72b/generator.py,8,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/qwen25_72b/generator.py,9,<module>,module,from,typing,Any,,typing,stdlib,
models,models/common/models/qwen25_72b/generator.py,11,<module>,module,import,ttnn,,,ttnn,third_party_base,
models,models/common/models/qwen25_72b/generator.py,12,<module>,module,from,models.common.llm_runtime.config,PagedKVCacheConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen25_72b/generator.py,12,<module>,module,from,models.common.llm_runtime.config,TraceConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen25_72b/generator.py,12,<module>,module,from,models.common.llm_runtime.config,TraceMode,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen25_72b/generator.py,12,<module>,module,from,models.common.llm_runtime.config,WarmupConfig,,models,internal_models_namespace,models.common.llm_runtime.config
models,models/common/models/qwen25_72b/generator.py,13,<module>,module,from,models.common.llm_runtime.lane_group,LaneGroupExecutor,,models,internal_models_namespace,models.common.llm_runtime.lane_group
models,models/common/models/qwen25_72b/generator.py,14,<module>,module,from,models.common.llm_runtime.vllm_adapter,NormalizedPrefillKwargs,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/qwen25_72b/generator.py,14,<module>,module,from,models.common.llm_runtime.vllm_adapter,VLLMAdapter,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/qwen25_72b/generator.py,14,<module>,module,from,models.common.llm_runtime.vllm_adapter,VLLMAdapterConfig,,models,internal_models_namespace,models.common.llm_runtime.vllm_adapter
models,models/common/models/qwen25_72b/generator.py,15,<module>,module,from,models.common.models.qwen25_72b.executor,Qwen25_72BExecutorConfig,,models,internal_models_namespace,models.common.models.qwen25_72b.executor
models,models/common/models/qwen25_72b/generator.py,15,<module>,module,from,models.common.models.qwen25_72b.executor,build_qwen25_72b_executor,,models,internal_models_namespace,models.common.models.qwen25_72b.executor
models,models/common/models/qwen25_72b/generator.py,16,<module>,module,from,models.common.models.qwen25_72b.hf_adaptor,DEFAULT_HF_REVISION,,models,internal_models_namespace,models.common.models.qwen25_72b.hf_adaptor
models,models/common/models/qwen25_72b/generator.py,16,<module>,module,from,models.common.models.qwen25_72b.hf_adaptor,from_pretrained,,models,internal_models_namespace,models.common.models.qwen25_72b.hf_adaptor
models,models/common/models/qwen25_72b/generator.py,17,<module>,module,from,models.common.models.qwen25_72b.model,Qwen25_72BPagedAttentionConfig,,models,internal_models_namespace,models.common.models.qwen25_72b.model
models,models/common/models/qwen25_72b/generator.py,344,_create_submeshes,nested,from,models.tt_transformers.tt.generator,create_submeshes,,models,external_models_tttv1,
models,models/common/models/qwen25_72b/hf_adaptor.py,6,<module>,module,from,__future__,annotations,,__future__,stdlib,
models,models/common/models/qwen25_72b/hf_adaptor.py,8,<module>,module,import,math,,,math,stdlib,
models,models/common/models/qwen25_72b/hf_adaptor.py,9,<module>,module,import,os,,,os,stdlib,
models,models/common/models/qwen25_72b/hf_adaptor.py,10,<module>,module,from,dataclasses,dataclass,,dataclasses,stdlib,
models,models/common/models/qwen25_72b/hf_adaptor.py,10,<module>,module,from,dataclasses,field,,dataclasses,stdlib,
models,models/common/models/qwen25_72b/hf_adaptor.py,11,<module>,module,from,pathlib,Path,,pathlib,stdlib,
models,models/common/models/qwen25_72b/hf_adaptor.py,12,<module>,module,from,typing,Any,,typing,stdlib,
